job_id,job_title,company_size,company_industry,country,remote_type,experience_level,years_experience,education_level,skills_python,skills_sql,skills_ml,skills_deep_learning,skills_cloud,salary,job_posting_month,job_posting_year,hiring_urgency,job_openings
2195,Business Analyst,MNC,Retail,Singapore,Onsite,Entry,10,Bachelor,0,1,0,0,1,78146,3,2021,Medium,1
2196,AI Engineer,Medium,E-commerce,Canada,Onsite,Entry,0,Bachelor,0,0,0,0,0,92925,9,2022,High,7
2197,Data Scientist,MNC,Finance,Australia,Onsite,Entry,5,Master,0,0,0,0,0,69937,3,2024,Low,5
2198,Data Scientist,Enterprise,Finance,India,Hybrid,Entry,5,PhD,0,0,0,1,1,73374,6,2025,High,9
2199,Business Analyst,MNC,Healthcare,Australia,Hybrid,Entry,2,Bachelor,1,0,0,0,0,68606,7,2022,High,8
2200,Machine Learning Engineer,Medium,E-commerce,UK,Onsite,Entry,10,Master,1,1,0,0,1,100402,5,2020,Medium,6
2201,Data Engineer,Startup,Technology,Germany,Onsite,Mid,9,Bachelor,0,0,0,0,1,87649,6,2022,High,7
2202,AI Engineer,Enterprise,E-commerce,USA,Hybrid,Mid,10,Master,1,0,0,1,1,143775,2,2024,High,7
2203,Machine Learning Engineer,MNC,E-commerce,India,Hybrid,Senior,7,PhD,0,1,1,1,0,191240,7,2021,High,3
2204,Data Scientist,Startup,Technology,USA,Remote,Mid,12,PhD,1,1,0,1,0,89379,4,2021,Medium,2
2205,Data Analyst,Medium,E-commerce,Australia,Hybrid,Entry,13,Bachelor,0,1,1,1,1,92081,4,2020,High,7
2206,AI Engineer,MNC,E-commerce,Canada,Remote,Mid,9,Bachelor,1,1,1,1,1,175794,7,2021,High,5
2207,Data Analyst,MNC,Retail,Singapore,Hybrid,Senior,7,Bachelor,1,1,1,1,1,158687,12,2020,High,8
2208,Machine Learning Engineer,Startup,Retail,India,Remote,Mid,10,Bachelor,1,1,0,0,0,113848,9,2020,High,8
2209,AI Engineer,Enterprise,Healthcare,UK,Remote,Mid,2,PhD,0,0,0,1,0,127923,2,2024,High,8
2210,AI Engineer,Startup,Technology,USA,Hybrid,Senior,11,PhD,1,0,1,1,0,170444,10,2026,High,9
2211,AI Engineer,Medium,E-commerce,Singapore,Hybrid,Entry,9,PhD,0,0,1,1,1,129618,10,2024,High,3
2212,Data Scientist,Startup,Finance,India,Remote,Senior,9,Bachelor,1,1,1,0,0,117545,1,2025,Medium,6
2213,Data Scientist,MNC,Retail,Singapore,Hybrid,Mid,2,Master,1,1,1,1,0,121665,3,2024,High,6
2214,Data Scientist,Medium,Retail,USA,Onsite,Entry,12,PhD,1,0,0,0,0,53325,11,2025,High,9
2215,Data Analyst,Startup,Retail,Germany,Hybrid,Mid,8,Bachelor,0,1,0,0,0,71241,4,2021,Medium,4
2216,Data Scientist,Startup,Retail,UK,Hybrid,Entry,11,Bachelor,0,0,1,1,0,84734,7,2022,High,7
2217,Business Analyst,Enterprise,Finance,UK,Remote,Entry,6,PhD,1,1,0,0,0,50086,3,2021,Low,5
2218,Data Scientist,Medium,Education,India,Hybrid,Mid,2,PhD,1,1,1,0,0,94890,11,2020,Low,4
2219,Machine Learning Engineer,Startup,E-commerce,India,Remote,Entry,12,PhD,1,1,1,1,0,115841,12,2025,High,3
2220,Data Engineer,Startup,Finance,UK,Onsite,Mid,0,Master,0,1,1,1,1,115630,5,2024,High,1
2221,Data Analyst,MNC,E-commerce,Germany,Onsite,Senior,5,Bachelor,1,1,1,1,1,156281,9,2024,High,8
2222,AI Engineer,Medium,Finance,Singapore,Hybrid,Senior,7,Bachelor,1,0,0,1,1,165680,7,2022,High,8
2223,AI Engineer,Medium,Retail,Germany,Remote,Entry,11,PhD,0,1,0,0,1,99502,5,2023,Medium,3
2224,Data Scientist,Medium,Technology,Canada,Hybrid,Senior,7,Bachelor,1,1,1,0,1,120353,8,2022,High,9
2225,AI Engineer,MNC,Technology,Singapore,Remote,Senior,14,PhD,0,1,0,0,1,172174,12,2026,Medium,3
2226,AI Engineer,Startup,E-commerce,Germany,Remote,Senior,1,Master,0,1,0,1,1,169427,11,2021,Low,4
2227,Business Analyst,Startup,Finance,USA,Onsite,Mid,12,PhD,1,0,1,0,1,102160,10,2024,Medium,6
2228,AI Engineer,MNC,Retail,Germany,Remote,Entry,9,Bachelor,1,0,1,1,1,146921,6,2023,High,5
2229,Data Analyst,Enterprise,E-commerce,India,Onsite,Mid,14,Bachelor,0,1,1,0,0,90310,11,2021,Medium,5
2230,Business Analyst,MNC,Healthcare,Germany,Remote,Senior,5,Bachelor,0,1,0,1,0,134094,3,2020,Low,1
2231,Data Analyst,Medium,Healthcare,Canada,Remote,Senior,7,PhD,1,0,0,0,0,95913,9,2021,High,8
2232,Data Scientist,MNC,Healthcare,UK,Hybrid,Entry,4,PhD,0,0,1,1,0,97456,2,2020,High,3
2233,Machine Learning Engineer,MNC,E-commerce,Australia,Onsite,Senior,10,Master,0,1,1,1,0,193199,8,2025,High,8
2234,Machine Learning Engineer,MNC,E-commerce,Australia,Remote,Entry,2,Bachelor,0,1,1,1,1,148410,5,2020,High,3
2235,Business Analyst,MNC,Healthcare,Germany,Remote,Entry,1,Master,1,1,0,0,0,71030,12,2024,Low,2
2236,AI Engineer,Medium,Technology,UK,Onsite,Senior,7,Bachelor,1,1,1,0,0,159563,12,2023,Low,5
2237,Data Analyst,Medium,Finance,Australia,Onsite,Entry,14,Master,0,0,1,1,0,80327,8,2026,High,9
2238,Business Analyst,Medium,Healthcare,Canada,Onsite,Entry,4,Master,0,0,1,1,1,87153,10,2023,High,9
2239,Machine Learning Engineer,Medium,Retail,UK,Onsite,Senior,7,PhD,1,0,1,0,0,153763,2,2025,Low,3
2240,Machine Learning Engineer,MNC,Finance,USA,Onsite,Senior,6,Bachelor,0,1,0,0,0,157926,8,2026,Low,1
2241,Data Engineer,Enterprise,Retail,Germany,Onsite,Mid,13,Master,1,0,0,0,1,86219,4,2020,High,7
2242,Business Analyst,MNC,Retail,India,Onsite,Senior,9,PhD,1,1,1,1,1,155051,11,2021,High,8
2243,AI Engineer,Enterprise,Retail,Germany,Onsite,Entry,1,Master,0,1,0,1,1,117792,3,2020,Low,3
2244,Data Analyst,MNC,Education,Singapore,Onsite,Entry,3,Bachelor,1,0,0,1,1,99319,4,2020,Low,2
2245,AI Engineer,Startup,Healthcare,Canada,Hybrid,Senior,3,Bachelor,1,0,0,0,1,153938,8,2023,High,7
2246,Data Scientist,Startup,Technology,India,Hybrid,Entry,1,Bachelor,1,0,0,0,0,48289,6,2021,High,8
2247,Business Analyst,Medium,Retail,Canada,Onsite,Senior,10,Bachelor,0,0,0,1,1,129338,2,2024,Medium,6
2248,Data Scientist,Enterprise,Education,Australia,Remote,Senior,0,Master,0,1,0,0,0,103027,5,2023,Low,1
2249,Business Analyst,Enterprise,Finance,USA,Remote,Senior,10,PhD,1,1,1,1,0,129294,2,2022,High,1
2250,Data Scientist,Medium,Finance,Canada,Remote,Mid,5,PhD,1,0,0,0,1,85209,4,2025,High,8
2251,Data Analyst,Medium,Technology,USA,Hybrid,Mid,0,Bachelor,1,1,0,1,1,98751,10,2021,High,7
2252,Machine Learning Engineer,Medium,Education,Germany,Remote,Senior,4,PhD,1,1,1,1,1,180289,1,2025,High,8
2253,Machine Learning Engineer,Enterprise,Technology,Germany,Onsite,Entry,12,PhD,0,1,1,0,0,107834,3,2022,High,8
2254,AI Engineer,Enterprise,E-commerce,USA,Onsite,Entry,10,PhD,1,0,0,1,0,103508,10,2026,Medium,6
2255,Data Analyst,Enterprise,Finance,UK,Hybrid,Entry,12,Bachelor,1,1,1,1,1,86530,10,2021,High,7
2256,Data Analyst,MNC,Education,Canada,Remote,Mid,2,Bachelor,1,0,1,1,0,129248,8,2022,High,9
2257,Data Analyst,Enterprise,Healthcare,Canada,Onsite,Senior,1,Bachelor,1,1,1,0,1,127010,11,2023,High,9
2258,Machine Learning Engineer,MNC,Finance,India,Onsite,Mid,7,Master,1,1,0,1,1,158351,9,2026,Low,4
2259,Business Analyst,MNC,Finance,USA,Remote,Senior,10,Master,1,1,0,1,1,140452,1,2024,High,7
2260,Data Engineer,Medium,E-commerce,Australia,Remote,Senior,5,Master,0,1,1,1,1,138472,7,2023,High,3
2261,Data Analyst,Enterprise,E-commerce,Germany,Onsite,Entry,13,PhD,0,1,1,1,0,83387,4,2026,High,6
2262,Machine Learning Engineer,MNC,Finance,UK,Hybrid,Entry,13,Bachelor,0,0,1,1,1,145085,12,2020,High,4
2263,Data Engineer,Medium,Healthcare,Canada,Hybrid,Mid,12,Bachelor,1,0,1,0,0,86447,4,2022,Medium,1
2264,Business Analyst,Startup,Education,Singapore,Hybrid,Senior,12,Bachelor,0,1,1,0,0,117044,4,2021,High,9
2265,Data Scientist,MNC,Technology,Australia,Hybrid,Mid,14,Bachelor,0,1,0,1,0,107538,9,2023,Medium,6
2266,AI Engineer,Enterprise,Technology,Singapore,Onsite,Entry,5,PhD,1,1,0,1,1,110815,4,2022,High,9
2267,Data Analyst,Startup,Retail,UK,Hybrid,Mid,8,PhD,1,0,1,1,1,110872,3,2023,High,8
2268,Machine Learning Engineer,Enterprise,Finance,USA,Hybrid,Entry,6,Master,1,1,1,0,0,106826,11,2025,Low,6
2269,Data Engineer,Enterprise,Healthcare,Canada,Onsite,Mid,10,PhD,1,0,0,1,1,99107,10,2022,Medium,5
2270,Data Scientist,Enterprise,Retail,India,Hybrid,Mid,7,Bachelor,0,0,1,1,0,105420,9,2024,High,2
2271,AI Engineer,MNC,Healthcare,Canada,Hybrid,Senior,0,Master,0,0,0,0,1,171397,3,2025,Low,5
2272,AI Engineer,Medium,Technology,Australia,Onsite,Entry,7,Bachelor,1,1,0,1,1,112567,3,2025,High,9
2273,Data Engineer,MNC,Finance,USA,Onsite,Mid,2,Bachelor,1,0,0,0,1,103282,3,2026,High,7
2274,Data Engineer,Enterprise,Education,Canada,Remote,Senior,2,Bachelor,0,1,0,0,0,102661,7,2023,Low,6
2275,Data Analyst,Startup,Retail,UK,Remote,Mid,4,Master,0,1,1,0,0,89223,1,2022,High,7
2276,Data Analyst,Startup,Education,Singapore,Hybrid,Senior,4,Master,0,0,0,1,0,112080,8,2026,Low,5
2277,Business Analyst,Medium,Technology,USA,Hybrid,Senior,6,Master,0,1,0,1,1,120402,3,2022,High,8
2278,Data Scientist,MNC,Finance,Canada,Remote,Entry,0,PhD,0,0,0,1,0,86187,11,2026,High,9
2279,Business Analyst,MNC,Education,UK,Hybrid,Senior,4,PhD,0,1,1,0,0,138731,4,2025,Low,2
2280,AI Engineer,Startup,Education,Germany,Onsite,Mid,12,Master,0,0,1,1,0,144876,9,2022,High,3
2281,Business Analyst,MNC,E-commerce,India,Hybrid,Entry,3,PhD,1,1,0,1,0,87121,3,2022,Low,1
2282,Machine Learning Engineer,Medium,Finance,India,Remote,Mid,3,Bachelor,1,0,0,1,1,142652,1,2024,Low,2
2283,Data Scientist,Startup,Retail,Canada,Onsite,Senior,12,PhD,0,0,0,0,1,106738,6,2024,High,7
2284,AI Engineer,Medium,E-commerce,Germany,Onsite,Senior,10,Bachelor,0,0,0,1,0,159436,3,2026,High,9
2285,AI Engineer,MNC,Education,Australia,Remote,Mid,2,PhD,0,0,0,0,0,138624,9,2025,Low,4
2286,Data Analyst,Medium,E-commerce,Singapore,Onsite,Senior,7,Master,1,0,0,1,1,121813,1,2021,Low,5
2287,AI Engineer,Medium,Retail,Singapore,Onsite,Senior,4,PhD,1,1,0,0,0,140859,2,2022,Low,6
2288,Machine Learning Engineer,MNC,Technology,Singapore,Hybrid,Senior,5,Master,1,0,1,1,0,191681,2,2025,High,2
2289,Data Scientist,MNC,Education,UK,Onsite,Mid,13,Master,0,1,0,0,0,95247,6,2022,Medium,6
2290,AI Engineer,Medium,Retail,Canada,Onsite,Senior,4,PhD,1,0,1,1,0,170971,9,2020,High,3
2291,Data Analyst,Enterprise,E-commerce,Singapore,Remote,Mid,2,Bachelor,1,0,0,0,0,76844,2,2024,High,8
2292,Data Engineer,MNC,Technology,Canada,Remote,Senior,14,Master,0,1,0,1,0,132931,12,2021,High,8
2293,AI Engineer,Medium,Finance,India,Remote,Entry,9,Bachelor,0,1,0,1,1,112171,10,2025,High,7
2294,AI Engineer,Startup,Retail,Germany,Remote,Senior,0,Bachelor,1,1,0,0,0,139350,8,2026,Low,5
2295,Business Analyst,Startup,Retail,UK,Remote,Mid,10,Master,1,0,1,0,0,85284,7,2023,Medium,6
2296,Data Analyst,Enterprise,Retail,UK,Remote,Senior,13,PhD,1,1,0,0,0,101450,8,2022,High,8
2297,Business Analyst,Startup,Technology,Canada,Hybrid,Senior,1,Master,1,0,0,0,1,113785,10,2026,Low,1
2298,Data Engineer,Startup,Retail,Singapore,Onsite,Senior,0,PhD,1,0,0,1,1,124544,12,2023,High,7
2299,Data Scientist,MNC,Retail,Australia,Remote,Senior,14,Bachelor,1,0,1,1,0,154917,7,2021,High,7
2300,Machine Learning Engineer,Enterprise,Finance,Canada,Onsite,Senior,12,PhD,1,1,0,0,0,139715,12,2020,Medium,2
2301,Business Analyst,Enterprise,Healthcare,Singapore,Remote,Mid,8,PhD,1,0,1,0,0,85515,12,2021,Medium,1
2302,Business Analyst,Medium,E-commerce,Singapore,Onsite,Senior,8,PhD,1,0,1,0,1,128093,11,2020,Medium,3
2303,Data Engineer,Startup,Retail,UK,Onsite,Mid,4,Master,0,1,0,0,1,82261,3,2025,Low,6
2304,Business Analyst,Medium,Finance,Canada,Remote,Senior,1,PhD,1,0,0,1,1,129681,5,2022,Low,1
2305,Machine Learning Engineer,Medium,E-commerce,USA,Onsite,Mid,1,PhD,0,1,1,0,1,136196,6,2023,High,7
2306,Data Scientist,MNC,Finance,Singapore,Onsite,Mid,2,Bachelor,1,0,1,1,0,121604,12,2026,High,7
2307,Data Scientist,Enterprise,Healthcare,Singapore,Onsite,Mid,0,Master,1,1,0,0,1,85484,6,2020,High,7
2308,Data Scientist,Medium,Education,USA,Hybrid,Entry,14,PhD,1,1,0,0,0,47467,10,2023,Medium,5
2309,AI Engineer,MNC,E-commerce,India,Hybrid,Mid,0,PhD,1,0,0,0,0,133781,4,2021,High,8
2310,Data Analyst,Medium,Technology,Canada,Remote,Senior,13,Bachelor,1,1,1,0,1,125056,11,2025,Medium,4
2311,AI Engineer,MNC,E-commerce,Canada,Onsite,Mid,13,Master,0,0,0,0,1,144936,10,2026,Medium,6
2312,Business Analyst,Medium,Healthcare,Germany,Hybrid,Mid,12,Bachelor,1,1,0,0,0,71351,5,2020,High,7
2313,Data Scientist,MNC,Retail,Australia,Hybrid,Senior,2,Bachelor,1,1,0,1,1,146176,3,2023,High,8
2314,Data Engineer,Medium,Finance,Australia,Hybrid,Entry,7,Master,0,1,1,0,1,75639,4,2023,Low,5
2315,Data Scientist,MNC,E-commerce,UK,Remote,Senior,4,Bachelor,1,1,1,1,0,146951,3,2023,High,9
2316,Data Engineer,Startup,Healthcare,India,Hybrid,Mid,5,Bachelor,0,0,1,0,1,99472,11,2021,Low,1
2317,AI Engineer,Medium,Healthcare,Canada,Hybrid,Entry,12,PhD,0,0,1,0,1,114468,11,2020,Medium,1
2318,Data Analyst,MNC,Retail,USA,Remote,Mid,4,PhD,0,0,0,0,1,100361,6,2022,High,8
2319,AI Engineer,Startup,Retail,Canada,Hybrid,Mid,3,Master,0,1,0,0,0,117425,9,2023,High,7
2320,Data Engineer,Medium,Education,Canada,Remote,Senior,3,PhD,0,0,0,0,0,100669,3,2021,High,8
2321,Data Engineer,Startup,Retail,Australia,Onsite,Entry,10,Bachelor,0,0,1,0,0,67403,11,2020,Medium,2
2322,AI Engineer,Enterprise,Education,Australia,Remote,Senior,6,Master,0,0,1,1,1,182845,3,2021,High,6
2323,Data Scientist,Enterprise,Education,Canada,Onsite,Mid,8,PhD,0,1,1,1,0,101261,2,2020,High,3
2324,Business Analyst,Enterprise,Education,Canada,Hybrid,Senior,10,Bachelor,1,0,0,0,1,105382,5,2021,Medium,6
2325,Machine Learning Engineer,Medium,Education,Australia,Onsite,Senior,2,PhD,1,0,0,0,1,148198,9,2025,Low,4
2326,Data Engineer,MNC,Healthcare,UK,Remote,Senior,14,PhD,0,0,0,1,0,130121,8,2026,Medium,2
2327,AI Engineer,Startup,Retail,Australia,Remote,Entry,7,Master,0,0,0,0,1,96729,4,2020,Low,2
2328,Machine Learning Engineer,Enterprise,Finance,Australia,Remote,Entry,13,Bachelor,0,0,0,0,1,96050,1,2020,High,8
2329,AI Engineer,MNC,Retail,USA,Onsite,Entry,8,Bachelor,0,1,1,1,0,136918,2,2026,High,4
2330,Data Analyst,MNC,Retail,USA,Onsite,Entry,14,PhD,0,0,0,0,0,74347,5,2021,Medium,4
2331,Data Scientist,Medium,Finance,India,Onsite,Mid,4,PhD,1,0,0,1,0,92063,3,2024,Low,6
2332,Data Analyst,Medium,Technology,Germany,Onsite,Mid,2,Master,0,0,1,1,1,112075,9,2021,High,3
2333,Business Analyst,Startup,Healthcare,USA,Onsite,Senior,14,PhD,1,0,1,1,1,141011,5,2024,High,6
2334,Data Analyst,Medium,Retail,Germany,Onsite,Mid,8,Master,1,1,1,1,0,104680,4,2023,High,2
2335,Machine Learning Engineer,Enterprise,E-commerce,Canada,Hybrid,Mid,2,Master,1,0,0,1,0,126436,3,2023,High,7
2336,Data Analyst,MNC,Education,Germany,Hybrid,Mid,8,Bachelor,0,1,0,1,1,118489,12,2022,Medium,4
2337,Machine Learning Engineer,Startup,E-commerce,Germany,Onsite,Senior,1,Bachelor,0,1,1,0,0,156238,12,2024,Low,1
2338,Business Analyst,Medium,Education,India,Onsite,Entry,12,PhD,1,0,0,1,1,76148,11,2025,Medium,4
2339,Data Analyst,Enterprise,Finance,UK,Onsite,Entry,11,Bachelor,1,1,0,1,1,71360,1,2024,High,9
2340,Data Analyst,Startup,Education,Singapore,Hybrid,Mid,14,Master,1,1,0,1,0,92547,5,2024,Medium,6
2341,Data Engineer,Enterprise,Education,Canada,Remote,Mid,10,Master,1,0,0,0,1,81733,12,2023,Medium,2
2342,Data Scientist,Medium,Retail,Singapore,Hybrid,Mid,11,Bachelor,1,0,0,1,0,92300,5,2023,Medium,6
2343,Machine Learning Engineer,Medium,Finance,UK,Hybrid,Entry,8,Master,1,0,1,1,1,133099,10,2021,High,7
2344,AI Engineer,MNC,E-commerce,Canada,Hybrid,Senior,5,PhD,0,1,1,0,1,184036,5,2022,Low,4
2345,Data Engineer,Startup,E-commerce,Canada,Hybrid,Mid,14,Bachelor,0,1,0,0,1,82691,11,2022,Medium,6
2346,Data Scientist,Enterprise,Retail,India,Remote,Entry,9,PhD,1,1,1,0,0,60939,7,2025,High,7
2347,Data Analyst,Medium,Finance,Germany,Onsite,Mid,5,Bachelor,0,1,0,0,0,72499,6,2024,High,7
2348,Data Scientist,Medium,Finance,USA,Remote,Entry,3,Master,0,0,0,1,0,62065,6,2020,Low,2
2349,Data Analyst,Enterprise,Healthcare,Singapore,Hybrid,Entry,12,PhD,0,0,1,1,0,82925,5,2025,High,1
2350,Data Scientist,Medium,Healthcare,UK,Hybrid,Mid,14,Bachelor,0,0,1,0,0,88403,10,2026,Medium,6
2351,Data Analyst,MNC,Retail,USA,Hybrid,Senior,14,PhD,1,0,1,0,0,139717,11,2022,Medium,1
2352,Data Scientist,Medium,Retail,India,Remote,Entry,10,PhD,0,1,0,0,1,63688,4,2021,High,8
2353,Machine Learning Engineer,Enterprise,Education,USA,Onsite,Entry,10,Master,0,1,0,0,1,104648,7,2022,Medium,4
2354,Data Engineer,Startup,Retail,India,Hybrid,Senior,8,PhD,0,1,0,0,1,113704,5,2021,Medium,6
2355,Business Analyst,Medium,Education,India,Remote,Mid,7,Master,1,0,1,1,1,111275,1,2020,High,9
2356,AI Engineer,MNC,Retail,Germany,Onsite,Mid,4,Master,1,1,0,0,1,147630,6,2021,High,9
2357,Data Scientist,MNC,E-commerce,Canada,Hybrid,Entry,3,Bachelor,1,0,1,0,1,93114,6,2020,Low,6
2358,Machine Learning Engineer,Medium,Retail,Singapore,Onsite,Entry,5,Master,0,0,0,0,1,100832,12,2025,Low,6
2359,Machine Learning Engineer,Enterprise,E-commerce,Australia,Hybrid,Entry,0,Master,0,0,0,0,1,104901,7,2026,Low,3
2360,Machine Learning Engineer,Enterprise,Technology,India,Hybrid,Entry,7,Master,0,1,1,1,0,115059,2,2023,High,6
2361,Business Analyst,Startup,Retail,Australia,Onsite,Mid,6,PhD,1,1,1,1,1,113421,9,2024,High,3
2362,Data Engineer,Startup,Education,India,Remote,Entry,7,PhD,1,1,0,1,1,77446,6,2025,Low,3
2363,Machine Learning Engineer,Medium,Healthcare,Germany,Onsite,Senior,0,PhD,0,1,1,0,0,159096,12,2024,Low,5
2364,Data Scientist,Medium,Retail,India,Hybrid,Entry,10,PhD,0,0,1,1,1,87594,12,2021,High,4
2365,Data Analyst,MNC,Retail,Germany,Onsite,Entry,5,Bachelor,0,1,0,1,1,98555,8,2026,Low,2
2366,Business Analyst,Medium,E-commerce,Singapore,Hybrid,Mid,10,Bachelor,0,1,1,0,1,100905,7,2024,Medium,6
2367,AI Engineer,Medium,E-commerce,Canada,Remote,Entry,1,Bachelor,0,0,0,0,1,100394,12,2026,High,9
2368,Business Analyst,Medium,Healthcare,Canada,Onsite,Mid,6,Master,0,0,1,0,1,95998,12,2025,Low,5
2369,AI Engineer,Enterprise,Finance,Canada,Onsite,Entry,12,Bachelor,0,0,1,0,0,104798,10,2024,Medium,6
2370,Data Analyst,Medium,Education,Singapore,Hybrid,Mid,13,Bachelor,1,0,0,1,1,100209,11,2022,High,9
2371,Machine Learning Engineer,Medium,E-commerce,UK,Hybrid,Senior,2,Master,0,0,1,1,0,170151,6,2020,High,9
2372,AI Engineer,MNC,Retail,UK,Hybrid,Senior,12,Master,0,1,0,0,0,155658,1,2025,Medium,5
2373,Data Analyst,Enterprise,Finance,Canada,Hybrid,Mid,9,Bachelor,1,1,0,0,0,75108,2,2025,Medium,5
2374,Data Engineer,Startup,Finance,Australia,Onsite,Senior,10,PhD,0,1,1,1,0,134168,6,2024,High,9
2375,Data Engineer,Medium,Healthcare,India,Remote,Entry,10,Bachelor,0,1,1,1,1,94014,6,2020,High,4
2376,Business Analyst,Startup,E-commerce,Germany,Hybrid,Mid,13,Master,1,1,1,1,0,100852,11,2026,High,1
2377,Machine Learning Engineer,Medium,E-commerce,India,Remote,Mid,8,Master,0,0,1,0,1,143498,9,2026,High,8
2378,Data Engineer,Startup,Finance,Singapore,Hybrid,Mid,14,Bachelor,0,0,0,1,1,97024,8,2022,High,9
2379,Data Scientist,Startup,E-commerce,India,Hybrid,Mid,6,Master,0,1,1,1,1,110243,1,2021,High,8
2380,Data Analyst,MNC,Education,USA,Onsite,Entry,5,PhD,0,0,0,1,0,85999,6,2020,Low,1
2381,Machine Learning Engineer,Enterprise,E-commerce,UK,Onsite,Mid,9,Bachelor,0,0,1,0,0,133105,4,2022,Medium,2
2382,AI Engineer,Enterprise,Finance,Singapore,Hybrid,Mid,1,Master,0,1,1,1,1,155700,4,2020,High,3
2383,Business Analyst,Medium,Technology,Canada,Onsite,Senior,1,PhD,1,1,0,0,0,103811,7,2025,Low,5
2384,Business Analyst,Medium,Retail,India,Onsite,Entry,4,Master,0,0,0,1,0,64480,4,2020,High,7
2385,AI Engineer,MNC,E-commerce,Canada,Onsite,Mid,0,Master,0,1,1,0,0,150140,3,2024,Low,5
2386,Data Engineer,MNC,Healthcare,UK,Remote,Mid,6,PhD,0,1,1,1,1,137825,5,2025,High,8
2387,Data Scientist,Enterprise,Education,USA,Hybrid,Entry,14,Bachelor,0,1,1,1,0,81652,4,2022,High,3
2388,Data Analyst,Startup,Education,India,Hybrid,Entry,7,Master,0,0,0,0,1,59553,11,2021,Low,6
2389,Machine Learning Engineer,Enterprise,Education,India,Remote,Mid,6,PhD,0,0,0,0,1,122536,12,2022,Low,1
2390,Machine Learning Engineer,Enterprise,Retail,UK,Remote,Entry,2,Master,0,1,1,0,1,110958,9,2026,Low,4
2391,Data Analyst,Startup,Education,India,Remote,Entry,13,Master,1,0,0,1,0,65890,6,2025,Medium,5
2392,Data Scientist,MNC,E-commerce,Germany,Hybrid,Mid,7,Master,1,0,1,0,1,119808,1,2023,Low,1
2393,Data Scientist,Startup,Finance,Australia,Remote,Mid,3,Bachelor,1,1,1,1,0,101943,8,2020,High,4
2394,Data Analyst,Medium,Retail,India,Hybrid,Entry,1,Bachelor,0,0,0,1,0,68725,8,2025,Low,6
2395,Business Analyst,Medium,Technology,UK,Remote,Entry,5,Master,0,0,1,0,0,66197,8,2022,Low,5
2396,Data Scientist,Enterprise,Finance,Singapore,Hybrid,Entry,11,PhD,0,0,0,1,1,76819,12,2022,High,9
2397,Machine Learning Engineer,Startup,Technology,UK,Remote,Senior,5,PhD,1,0,1,0,1,165521,1,2021,High,8
2398,Machine Learning Engineer,Medium,Technology,Germany,Hybrid,Entry,8,PhD,0,0,1,1,1,127449,11,2020,High,7
2399,Business Analyst,Startup,Retail,Singapore,Remote,Mid,7,Bachelor,1,1,1,0,0,92551,10,2023,Low,4
2400,Machine Learning Engineer,Medium,E-commerce,Australia,Onsite,Entry,0,PhD,1,0,1,0,1,113480,10,2025,Low,5
2401,Machine Learning Engineer,Medium,Education,Singapore,Onsite,Mid,3,Bachelor,0,0,1,0,0,133052,5,2026,Low,3
2402,AI Engineer,MNC,Technology,UK,Onsite,Entry,14,Bachelor,0,0,1,1,0,136182,11,2020,High,5
2403,AI Engineer,Startup,Retail,USA,Remote,Mid,11,Bachelor,0,0,0,0,1,123468,1,2023,High,9
2404,Data Analyst,Startup,Healthcare,Singapore,Hybrid,Mid,0,PhD,1,0,0,1,1,101260,1,2025,Low,5
2405,Data Engineer,Medium,Finance,Australia,Remote,Entry,8,Bachelor,1,0,1,1,0,83111,1,2025,High,3
2406,Data Engineer,MNC,Technology,Canada,Onsite,Entry,1,PhD,0,1,1,1,0,104771,4,2022,High,3
2407,Data Scientist,MNC,E-commerce,Germany,Remote,Mid,1,Master,1,0,1,0,1,122839,5,2023,Low,1
2408,Data Scientist,Startup,Retail,India,Hybrid,Entry,2,Master,0,1,1,1,1,89106,8,2020,High,2
2409,Machine Learning Engineer,Medium,Education,UK,Remote,Entry,13,Bachelor,1,1,1,0,0,101758,11,2024,Medium,2
2410,Machine Learning Engineer,Startup,Education,Singapore,Hybrid,Mid,6,PhD,0,0,1,1,0,148121,8,2026,High,6
2411,Data Engineer,MNC,Technology,Germany,Hybrid,Entry,8,PhD,0,0,0,1,0,83047,7,2026,Medium,3
2412,Business Analyst,Startup,Technology,India,Hybrid,Mid,7,Bachelor,0,0,1,0,1,102181,6,2024,High,9
2413,Data Engineer,Startup,Retail,Germany,Remote,Entry,6,PhD,0,1,1,0,0,67091,5,2020,Low,2
2414,Machine Learning Engineer,Medium,Finance,UK,Hybrid,Senior,4,PhD,0,0,0,1,1,163138,4,2025,High,7
2415,Business Analyst,Enterprise,E-commerce,Germany,Remote,Senior,13,Bachelor,0,1,0,0,1,110335,1,2024,Medium,3
2416,Data Engineer,Medium,E-commerce,UK,Onsite,Mid,9,Bachelor,1,0,1,0,0,88357,9,2023,High,9
2417,Data Analyst,Enterprise,Technology,Singapore,Onsite,Mid,4,Bachelor,0,0,0,0,0,75467,6,2026,Low,3
2418,Machine Learning Engineer,MNC,E-commerce,India,Hybrid,Senior,13,PhD,1,1,0,1,0,175690,9,2021,Medium,6
2419,AI Engineer,Startup,Healthcare,Singapore,Onsite,Mid,5,Master,0,0,1,0,0,125535,9,2021,Low,3
2420,Business Analyst,MNC,Education,UK,Onsite,Mid,8,Bachelor,1,0,0,1,0,108655,7,2020,High,9
